Date,Open,High,Low,Close,Adj Close,Volume
2019-04-22,391.600006,397.799988,380.000000,384.000000,382.949646,56959316
2019-04-29,384.000000,391.799988,384.000000,387.799988,386.739258,41815687
2019-05-06,373.000000,395.000000,370.200012,382.000000,380.955139,119961237
2019-05-13,382.000000,382.000000,355.000000,355.799988,354.826782,88774758
2019-05-20,349.600006,352.600006,323.200012,324.799988,324.799988,127196632
2019-05-27,321.399994,332.399994,316.799988,326.000000,326.000000,100702120
2019-06-03,329.799988,335.799988,326.000000,330.399994,330.399994,70747042
2019-06-10,335.000000,345.000000,327.200012,330.000000,330.000000,93678601
2019-06-17,331.799988,357.399994,328.600006,354.399994,354.399994,85459193
2019-06-24,354.600006,357.399994,343.000000,352.600006,352.600006,56840579
2019-07-01,352.600006,367.799988,352.600006,359.799988,359.799988,44814033
2019-07-08,355.000000,360.799988,347.000000,355.000000,355.000000,49742067
2019-07-15,356.000000,364.600006,349.799988,361.799988,361.799988,50424032
2019-07-22,359.000000,376.000000,355.799988,370.200012,370.200012,46841125
2019-07-29,367.799988,377.799988,355.200012,355.799988,355.799988,69972707
2019-08-05,350.000000,351.000000,328.200012,338.399994,338.399994,106175161
2019-08-12,339.000000,345.000000,325.799988,326.399994,326.399994,96717700
2019-08-19,330.799988,339.799988,330.000000,334.200012,334.200012,70071721
2019-08-26,323.000000,327.799988,312.200012,324.799988,324.799988,107765003
2019-09-02,327.600006,346.000000,325.000000,343.399994,343.399994,84829092
2019-09-09,345.799988,351.000000,338.799988,349.600006,349.600006,60515755
2019-09-16,346.000000,346.600006,334.200012,337.600006,337.600006,68653200
2019-09-23,336.399994,338.399994,328.000000,329.399994,329.399994,59728129
2019-09-30,324.000000,332.399994,320.000000,322.799988,322.799988,60407478
2019-10-07,322.799988,328.000000,317.399994,324.799988,324.799988,69064371
2019-10-14,327.000000,334.200012,324.000000,331.000000,331.000000,72410887
2019-10-21,329.600006,330.200012,316.600006,316.600006,316.600006,78513225
2019-10-28,316.399994,323.799988,314.600006,321.600006,321.600006,77244146
2019-11-04,322.000000,335.200012,322.000000,327.200012,327.200012,82141942
2019-11-11,327.000000,331.600006,318.000000,320.000000,320.000000,86201585
2019-11-18,333.000000,337.600006,328.000000,333.600006,333.600006,62390497
2019-11-25,341.799988,342.000000,329.000000,331.799988,331.799988,90578193
2019-12-02,335.000000,336.399994,325.399994,335.600006,335.600006,62530140
2019-12-09,335.000000,361.799988,332.799988,361.000000,361.000000,98916713
2019-12-16,362.799988,380.000000,358.000000,375.200012,375.200012,123454291
2019-12-23,378.000000,385.399994,373.799988,384.000000,384.000000,37212554
2019-12-30,381.399994,390.000000,374.600006,383.000000,383.000000,54011250
2020-01-06,380.000000,399.200012,375.399994,398.600006,398.600006,86577554
2020-01-13,400.000000,413.000000,396.200012,398.799988,398.799988,70336033
